pressure,temperature,salinity,latitude,longitude,time,float_id
0.28,28.92,32.362976,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
2.08,28.93,32.359978,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
4.08,28.93,32.359978,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
6.08,28.929,32.359978,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
8.18,28.929,32.359978,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
9.88,28.931,32.359978,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
12.08,28.933,32.359978,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
14.08,28.937,32.362976,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
16.08,28.935,32.361977,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
18.08,28.935,32.360977,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
20.08,28.936,32.360977,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
22.08,28.94,32.362976,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
24.08,28.944,32.36598,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
26.18,28.956,32.373978,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
28.08,28.955,32.37298,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
30.08,28.965,32.37898,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
32.08,28.974,32.384975,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
34.18,28.987,32.400978,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
36.18,29.025,32.446976,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
37.980003,29.12,32.584976,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
40.08,29.126,32.616978,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
42.08,29.123,32.626976,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
44.08,29.145,32.67798,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
46.08,29.156,32.707977,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
48.08,29.162,32.730976,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
50.08,29.169,32.756977,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
52.08,29.128,32.813976,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
54.08,29.066,32.82398,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
56.08,29.033,32.83698,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
58.08,28.999,32.853977,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
60.08,28.945,32.856976,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
62.08,28.912,32.87298,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
64.08,28.919,32.895977,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
66.08,28.938,32.936977,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
68.68,28.956,32.974976,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
70.08,28.848,33.050976,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
71.78,28.357,33.356976,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
74.58,28.034,33.693977,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
75.78,27.538,33.792976,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
78.08,27.166,33.936977,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
80.18,27.106,33.999977,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
81.98,26.675,34.063976,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
84.08,26.351,34.12298,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
86.18,26.116,34.13698,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
88.08,25.922,34.168976,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
90.08,25.634,34.180977,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
91.98,25.474,34.150978,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
94.08,25.208,34.21998,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
96.28,24.893,34.240974,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
97.98,24.728,34.233974,15.6454,90.7354,2025-10-01 00:33:07.000048128,b'5907152 '
0.1,28.077,32.393,12.916666666666666,88.11666666666666,2024-01-29 14:03:30.000001024,b'7901126 '
0.8,28.075,32.394,12.916666666666666,88.11666666666666,2024-01-29 14:03:30.000001024,b'7901126 '
2.0,28.079,32.394,12.916666666666666,88.11666666666666,2024-01-29 14:03:30.000001024,b'7901126 '
3.0,28.081,32.393,12.916666666666666,88.11666666666666,2024-01-29 14:03:30.000001024,b'7901126 '
4.0,28.081,32.393,12.916666666666666,88.11666666666666,2024-01-29 14:03:30.000001024,b'7901126 '
5.1,28.083,32.393,12.916666666666666,88.11666666666666,2024-01-29 14:03:30.000001024,b'7901126 '
6.3,28.085,32.392,12.916666666666666,88.11666666666666,2024-01-29 14:03:30.000001024,b'7901126 '
7.4,28.082,32.394,12.916666666666666,88.11666666666666,2024-01-29 14:03:30.000001024,b'7901126 '
8.6,28.084,32.394,12.916666666666666,88.11666666666666,2024-01-29 14:03:30.000001024,b'7901126 '
9.8,28.084,32.394,12.916666666666666,88.11666666666666,2024-01-29 14:03:30.000001024,b'7901126 '
15.7,28.079,32.393,12.916666666666666,88.11666666666666,2024-01-29 14:03:30.000001024,b'7901126 '
26.0,28.063,32.393,12.916666666666666,88.11666666666666,2024-01-29 14:03:30.000001024,b'7901126 '
35.8,28.036,32.404,12.916666666666666,88.11666666666666,2024-01-29 14:03:30.000001024,b'7901126 '
45.6,28.351,32.813,12.916666666666666,88.11666666666666,2024-01-29 14:03:30.000001024,b'7901126 '
55.2,28.061,33.963,12.916666666666666,88.11666666666666,2024-01-29 14:03:30.000001024,b'7901126 '
64.8,26.717,34.483,12.916666666666666,88.11666666666666,2024-01-29 14:03:30.000001024,b'7901126 '
75.4,25.284,34.759,12.916666666666666,88.11666666666666,2024-01-29 14:03:30.000001024,b'7901126 '
85.5,24.298,34.771,12.916666666666666,88.11666666666666,2024-01-29 14:03:30.000001024,b'7901126 '
95.2,22.449,34.788,12.916666666666666,88.11666666666666,2024-01-29 14:03:30.000001024,b'7901126 '
0.68,30.679,31.804,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
2.28,29.887,32.234,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
4.28,29.808,32.272,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
6.28,29.634,32.269,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
8.28,29.516,32.271,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
10.28,29.503,32.27,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
12.28,29.485,32.27,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
14.28,29.479,32.27,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
16.28,29.47,32.273,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
18.28,29.464,32.278,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
20.28,29.472,32.287,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
22.28,29.48,32.293,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
24.28,29.48,32.295,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
26.08,29.533,32.422,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
28.18,29.588,32.708,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
30.28,29.594,32.845,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
32.28,29.514,32.877,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
34.28,29.391,32.879,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
36.28,29.4,32.905,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
38.28,29.358,32.902,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
40.28,29.3,32.903,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
42.28,29.265,32.905,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
44.28,29.244,32.934,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
46.28,29.262,32.972,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
48.28,29.337,33.05,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
50.48,29.312,33.081,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
52.28,29.298,33.082,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
54.18,29.216,33.068,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
56.28,29.016,33.066,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
58.48,28.803,33.116,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
59.78,28.748,33.18,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
62.68,28.71,33.454,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
63.98,28.719,33.602,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
66.479996,28.286,33.811,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
68.18,28.074,33.926,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
70.18,27.987,33.943,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
72.28,27.856,33.982,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
74.479996,27.5,34.044,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
75.88,27.339,34.037,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
78.28,26.57,33.986,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
80.38,26.253,33.996,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
81.68,26.053,34.024,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
84.479996,25.464,34.124,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
85.88,25.275,34.179,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
88.18,24.85,34.218,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
90.28,24.552,34.243,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
92.18,24.331,34.322,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
94.18,23.992,34.389,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
96.28,23.681,34.453,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
98.28,23.555,34.511,15.3611,90.6917,2025-10-11 08:58:38.000942592,b'5907152 '
0.27,27.006,31.507,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
1.97,27.007,31.507,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
4.37,26.985,31.506,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
5.77,26.764,31.492,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
7.97,26.381,31.451,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
9.97,26.31,31.438,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
11.97,26.276,31.449,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
13.97,26.242,31.466,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
15.97,26.211,31.471,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
17.97,26.192,31.47,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
19.97,26.187,31.476,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
21.97,26.179,31.477,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
23.97,26.164,31.475,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
25.97,26.105,31.463,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
27.97,26.009,31.443,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
29.97,25.841,31.406,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
31.97,25.684,31.378,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
33.97,25.63,31.383,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
35.97,25.722,31.442,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
37.97,26.05,31.599,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
40.07,26.155,31.663,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
42.07,26.216,31.706,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
43.97,26.249,31.737,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
45.97,26.173,31.739,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
47.97,26.192,31.8,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
49.97,26.227,31.835,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
51.670002,26.396,31.982,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
54.47,26.942,32.488,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
55.670002,26.996,32.67,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
58.47,27.154,32.949,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
59.670002,27.443,33.201,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
61.97,28.123,33.731,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
64.37,28.096,33.774,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
65.770004,27.994,33.816,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
67.87,27.765,33.927,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
69.97,27.56,34.001,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
71.97,27.374,34.042,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
73.770004,27.142,34.068,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
75.97,26.97,34.097,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
78.270004,26.661,34.187,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
79.57,26.614,34.219,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
81.97,26.139,34.289,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
84.270004,25.678,34.345,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
85.67,25.495,34.376,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
88.47,25.012,34.448,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
89.87,24.461,34.482,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
92.07,23.998,34.555,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
93.770004,23.463,34.595,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
95.87,23.219,34.612,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
97.97,22.882,34.634,16.1226,90.3162,2026-03-04 11:25:52.001216512,b'5907152 '
